time/iterations,time/total_timesteps,time/fps,time/time_elapsed,train/approx_kl,train/clip_fraction,train/n_updates,rollout/ep_len_mean,train/learning_rate,train/clip_range,rollout/ep_rew_mean,train/explained_variance,train/std,train/loss,train/policy_gradient_loss,train/entropy_loss,train/value_loss,eval/mean_reward,eval/mean_ep_length,curriculum/shake_force
115,235520,459,512,0.00022640222,0.056591796875,1140,932.66,6.1088e-05,0.061088,880.4865010299998,0.9914681315422058,0.05797087401151657,-0.003256807802245021,-0.0011014804476872087,1.4274121880531312,0.00022257488626564736,,,
116,237568,461,515,9.4631105e-05,0.062109375,1150,932.66,6.0746666666666666e-05,0.060746666666666664,881.40733499,-0.06968212127685547,0.05782554671168327,-0.00012868581688962877,0.00015415248490171506,1.430130386352539,7.385472938494785e-05,,,
117,239616,462,517,0.00041275297,0.030322265625,1160,941.21,6.0405333333333336e-05,0.06040533333333334,891.1687707,0.9940269589424133,0.05780012905597687,-0.003549556015059352,-0.0019875516925822014,1.4317080497741699,0.00015520111383011682,,,
,240000,,,0.00023328315,0.03134765625,1170,,6.0064000000000006e-05,0.060064000000000006,,0.9625453948974609,0.057782918214797974,-0.0034865657798945904,-0.0008654518140247091,1.4319236069917678,0.000913890636547876,913.7030406,1000.0,
118,241664,441,547,,,,941.21,,,890.9749672899998,,,,,,,,,0.48828125
119,243712,442,550,0.0003903032,0.03681640625,1180,941.21,5.972266666666667e-05,0.059722666666666674,890.9749672899998,0.9929695129394531,0.05774952098727226,-0.0012161529157310724,-0.0009705610835226252,1.4325168490409852,0.0003641795678049675,,,
120,245760,444,553,0.00017587966,0.045263671875,1190,949.79,5.9381333333333334e-05,0.059381333333333335,899.7732659699999,0.5153482556343079,0.05785422772169113,0.002403654158115387,-0.0007994232000783086,1.4319164097309112,0.00012296468571548758,,,
121,247808,445,556,0.00031719732,0.0951171875,1200,949.79,5.9040000000000004e-05,0.05904000000000001,899.7732659699999,0.9861896634101868,0.05790140852332115,-0.00024199625477194786,-0.0011586739943595602,1.4304470330476762,0.0004735381502541713,,,
122,249856,446,559,0.00071360625,0.0734375,1210,957.99,5.869866666666667e-05,0.05869866666666667,909.3172087899999,0.49764811992645264,0.0578867644071579,0.007271986920386553,-2.8046143415849657e-05,1.430007779598236,0.0001075108087661647,,,
123,251904,448,562,0.00037087552,0.058837890625,1220,957.99,5.835733333333333e-05,0.05835733333333333,909.3172087899999,0.8861185312271118,0.05786050483584404,0.0023993670474737883,0.00022341334406519308,1.430568951368332,0.004834169253444998,,,
124,253952,449,564,0.0007266046,0.038916015625,1230,957.99,5.8016e-05,0.058016000000000005,909.3868861299999,-0.04629862308502197,0.057810988277196884,0.0008892749319784343,-0.0010978648206219077,1.4311931490898133,0.00019118755208182847,,,
125,256000,451,567,0.0003328669,0.0705078125,1240,957.99,5.767466666666668e-05,0.05767466666666668,909.3868861299999,0.9859236478805542,0.05777601897716522,0.002787619363516569,0.0010320211891666985,1.4318130314350128,0.0005124333086314436,,,
126,258048,452,570,0.00016903155,0.059716796875,1250,957.99,5.733333333333333e-05,0.057333333333333326,909.3214487600001,0.426278293132782,0.05777984857559204,-0.002208107151091099,-0.00014449995942413806,1.4325595587491988,7.456821820142067e-05,,,
,260000,,,0.0004968619,0.07255859375,1260,,5.6992e-05,0.056992,,0.9907344579696655,0.05773575231432915,0.010981908068060875,0.0003603564648074098,1.4324179619550705,0.00019314942660457745,909.6423347,1000.0,
127,260096,433,599,,,,957.99,,,909.2733265899999,,,,,,,,,0.6103515625
128,262144,435,602,0.0010945705,0.091357421875,1270,967.12,5.6650666666666676e-05,0.056650666666666676,919.0836619900001,0.9925906658172607,0.05774831026792526,-0.0004176895599812269,-0.0003321598502225243,1.4329211235046386,0.00010197999074534891,,,
129,264192,436,604,0.0005996897,0.1494140625,1280,967.12,5.630933333333333e-05,0.056309333333333336,918.90980422,0.9815436005592346,0.057776570320129395,-0.0026356091257184744,-2.172889799112454e-05,1.4324430227279663,0.0007842142265872098,,,
130,266240,438,607,0.00038106157,0.064453125,1290,974.58,5.5968e-05,0.055968,927.6307755399997,0.9271799921989441,0.057806674391031265,0.0005782951484434307,-7.262651197379456e-05,1.4320744097232818,0.00027294765723127055,,,
131,268288,440,609,0.00033619834,0.03408203125,1300,974.58,5.5626666666666674e-05,0.05562666666666667,926.7333046399998,0.9924401044845581,0.057779256254434586,-0.002817640546709299,0.0002113714421284385,1.4318052530288696,0.00018937038503281657,,,
132,270336,441,612,8.5836626e-05,0.036474609375,1310,982.71,5.528533333333333e-05,0.05528533333333333,936.3060930799999,0.9383646249771118,0.05787056311964989,0.0008283534552901983,-0.0001264476275537163,1.4314616203308106,0.001520460788924538,,,
133,272384,442,615,0.0004711163,0.0607421875,1320,974.74,5.4943999999999994e-05,0.05494399999999999,927.8676378999999,0.9819583296775818,0.05793926119804382,-0.0014075418002903461,-0.0010646244569215923,1.4299676656723022,0.0035914830339606853,,,
134,274432,444,617,0.00086029666,0.10595703125,1330,974.74,5.460266666666667e-05,0.05460266666666667,927.8223036999999,0.9847948551177979,0.05792798846960068,-0.00207526795566082,-0.0006221025425475091,1.4294872760772706,0.0012228853505803273,,,
135,276480,445,619,0.00053203193,0.098779296875,1340,974.74,5.426133333333334e-05,0.05426133333333334,926.4823490900001,0.9524385929107666,0.05786352604627609,0.003847213927656412,-0.00039764305693097414,1.4301548779010773,0.0031099921980057843,,,
136,278528,447,622,0.0005544616,0.074462890625,1350,974.74,5.3920000000000006e-05,0.05392,927.35428896,0.9782611131668091,0.05775195732712746,-0.00016925157979130745,-0.0008705871063284576,1.431573924422264,0.0009396577745064861,,,
,280000,,,0.00015218527,0.050439453125,1360,,5.357866666666667e-05,0.05357866666666666,,0.9898767471313477,0.05792102962732315,-0.0012403323780745268,-0.000232533598318696,1.4314442962408065,0.00013765492749371334,910.9418032,1000.0,
137,280576,429,653,,,,974.74,,,927.3729793800001,,,,,,,,,0.762939453125
138,282624,430,656,0.0005093096,0.03955078125,1370,970.45,5.323733333333334e-05,0.05323733333333334,922.096403,0.9543263912200928,0.05785394087433815,-0.0040995050221681595,-0.0006878591695567593,1.4301476806402207,0.000697429141473549,,,
139,284672,431,659,0.00040432735,0.094921875,1380,970.45,5.2896e-05,0.052896,922.9762139700001,0.69739830493927,0.05795988813042641,-0.002491248305886984,-0.0010062018176540733,1.4301413923501969,0.014274639126961119,,,
140,286720,433,661,0.0007745568,0.10458984375,1390,978.61,5.255466666666666e-05,0.052554666666666666,931.6168354600002,0.8893591165542603,0.05788793787360191,0.006384379230439663,-0.001412412346689962,1.429530245065689,0.005430734263791237,,,
141,288768,434,664,0.0005584804,0.051953125,1400,978.61,5.221333333333334e-05,0.052213333333333334,931.9495641100001,0.9667192101478577,0.05782557278871536,0.0004113748436793685,0.0004921852829284035,1.4307799518108368,0.0008445829560514539,,,
142,290816,436,666,0.00040420317,0.050390625,1410,978.61,5.187200000000001e-05,0.05187200000000001,931.9495641100001,0.9793357253074646,0.057785097509622574,-0.0009095382411032915,-0.0005827748478623107,1.4317080438137055,0.001596331973996712,,,
143,292864,437,668,0.00033983024,0.068603515625,1420,978.61,5.153066666666667e-05,0.05153066666666667,931.8208049699997,0.9926212430000305,0.057760827243328094,0.0035140588879585266,0.0004926505411276594,1.4323430061340332,0.00012340561211203748,,,
144,294912,439,671,0.00063105026,0.06552734375,1430,973.43,5.1189333333333335e-05,0.05118933333333334,927.4172470400001,0.9799428582191467,0.05776115506887436,-0.0021799104288220406,-0.0005933193024247885,1.4324749678373336,0.0009136915963608771,,,
145,296960,440,673,0.00068400655,0.074462890625,1440,973.43,5.0848000000000005e-05,0.050848000000000004,926.4046345900001,0.6637649536132812,0.057835280895233154,-0.00014958914835005999,-0.00018934407562483103,1.4318763822317124,0.016247640893561767,,,
146,299008,442,676,0.0002340386,0.04697265625,1450,973.43,5.050666666666667e-05,0.05050666666666667,925.57294711,0.9574735760688782,0.0577276349067688,0.0014395512407645583,-0.0004302886489313096,1.4320230334997177,0.0025904605572577566,,,
,300000,,,0.00073726196,0.0771484375,1460,,5.016533333333333e-05,0.05016533333333333,,0.358326256275177,0.05757782235741615,0.0032330569811165333,0.0002170701845898293,1.4342895567417144,0.0012921332632686243,905.8599854,1000.0,
147,301056,426,705,,,,968.65,,,920.5155381699999,,,,,,,,,0.95367431640625
148,303104,428,707,0.00050491723,0.06865234375,1470,964.65,4.9824e-05,0.04982400000000001,917.3400546400001,0.8024380803108215,0.05766313150525093,0.00550228962674737,-0.0005385722455685027,1.4351788192987442,0.020240693946834653,,,
149,305152,429,710,0.00063951506,0.0919921875,1480,964.64,4.9482666666666666e-05,0.04948266666666667,916.9960463999997,0.6601289510726929,0.057770825922489166,0.022578615695238113,-0.0003887264436343685,1.43329214155674,0.026327108533587308,,,
150,307200,430,712,0.00032014732,0.0873046875,1490,964.64,4.914133333333334e-05,0.04914133333333334,916.8982147299998,0.8074724078178406,0.05784276872873306,0.0076181101612746716,-0.0009694099833723157,1.4317541748285294,0.021367865841602905,,,
151,309248,432,715,0.00023843296,0.07890625,1500,964.64,4.88e-05,0.0488,915.96638721,0.9864587783813477,0.057871196419000626,0.0020899465307593346,-3.0487991170957685e-05,1.4308053612709046,0.0002656878085872449,,,
152,311296,433,718,0.00019053629,0.063525390625,1510,962.81,4.845866666666668e-05,0.04845866666666668,913.01327524,0.9732829332351685,0.05783773586153984,-0.0030842807609587908,-0.0005163871159311384,1.4308559894561768,0.0009171326335490448,,,
153,313344,434,720,0.00034873435,0.069677734375,1520,957.21,4.8117333333333334e-05,0.04811733333333334,906.4330832299999,0.7408751249313354,0.057884927839040756,0.01323712058365345,-0.00045628027874045074,1.4308139622211455,0.029767549003008754,,,
154,315392,435,723,0.0001755078,0.061572265625,1530,957.21,4.7776e-05,0.047776,908.0767707699998,0.5038652420043945,0.05804847925901413,0.020732130855321884,0.000463858328294009,1.4290644556283951,0.03308395678177476,,,
155,317440,437,726,0.00040118126,0.046875,1540,957.21,4.743466666666667e-05,0.047434666666666674,908.0231480000001,0.8975706696510315,0.058056339621543884,-0.0013815268175676465,-0.0005555800613365136,1.4273191452026368,0.0023035362944938244,,,
156,319488,438,728,0.00032144206,0.03623046875,1550,957.21,4.709333333333333e-05,0.047093333333333334,908.0228879399999,0.4736086130142212,0.05803942680358887,-0.0005966086755506694,-0.00017395075119566172,1.4273834615945815,9.912222940329229e-05,,,
,320000,,,0.00032502745,0.08154296875,1560,,4.675200000000001e-05,0.04675200000000001,,0.7897634506225586,0.058020737022161484,0.005511102266609669,-0.00027261616196483374,1.427896398305893,0.01911876481026411,905.8567287,1000.0,
157,321536,424,757,,,,953.14,,,903.64057823,,,,,,,,,1.1920928955078125
158,323584,425,760,0.0005036303,0.07861328125,1570,953.14,4.6410666666666666e-05,0.04641066666666667,902.51308334,0.7755191922187805,0.05808783695101738,0.009706431068480015,-0.0006023738475050777,1.4275609403848648,0.029930106311803685,,,
159,325632,426,762,0.00048867543,0.152294921875,1580,947.61,4.606933333333333e-05,0.04606933333333333,898.63692519,0.5100721716880798,0.05810995772480965,-0.003262077458202839,-0.0018232611648272723,1.4266311466693877,0.0012836563942983047,,,
160,327680,428,765,0.00033281455,0.066748046875,1590,942.37,4.572800000000001e-05,0.045728000000000005,892.4937981799999,0.8559205532073975,0.058155376464128494,0.0192713662981987,-0.0002143707242794335,1.426011461019516,0.02314645425940398,,,
161,329728,429,767,0.00019788774,0.04423828125,1600,942.35,4.5386666666666664e-05,0.045386666666666665,891.92093505,0.6746343970298767,0.0582854263484478,0.01285337470471859,-0.00029568253958132116,1.4248212307691575,0.02332043807255104,,,
162,331776,430,770,0.00037964358,0.054443359375,1610,936.61,4.504533333333334e-05,0.04504533333333334,885.29031102,0.7097244262695312,0.05835218355059624,0.01698397658765316,-0.00015951309469528497,1.422772365808487,0.018203111884940882,,,
163,333824,432,772,0.00043661112,0.082421875,1620,935.37,4.4704000000000004e-05,0.044704,883.9291406799999,0.7181687355041504,0.058380499482154846,0.025868568569421768,-0.00022764229506719858,1.4219836741685867,0.021151071280473843,,,
164,335872,433,775,0.0001938476,0.094189453125,1630,929.85,4.436266666666666e-05,0.04436266666666666,878.47381864,0.7751278877258301,0.058468688279390335,0.008499318733811378,-0.0003399820598133374,1.4211759239435195,0.022752252104692162,,,
165,337920,434,777,0.00034335878,0.06953125,1640,920.26,4.402133333333334e-05,0.044021333333333336,868.8077943200001,0.7972249984741211,0.05850357562303543,0.016832908615469933,-0.0005911322019528598,1.4199187934398652,0.033249563351273534,,,
166,339968,435,780,0.00036485028,0.049951171875,1650,914.38,4.368e-05,0.04368,861.6952252300001,0.7593042850494385,0.05849279463291168,0.012132004834711552,-0.0002546733841882087,1.4197642296552657,0.03516147942282259,,,
,340000,,,0.0002147404,0.080712890625,1660,,4.333866666666667e-05,0.04333866666666667,,0.7762627005577087,0.05841916799545288,0.02783592790365219,9.241515072062611e-05,1.420526784658432,0.07017710313666611,716.9519947,815.9,
167,342016,424,804,,,,910.6,,,856.1882053300002,,,,,,,,,1.4901161193847656
168,344064,426,807,0.00040731838,0.098828125,1670,907.88,4.2997333333333336e-05,0.04299733333333333,853.0941609900001,0.7816502451896667,0.05854938551783562,0.022696848958730698,-0.0005258637218503281,1.4201913058757782,0.024380839153309353,,,
169,346112,427,810,0.0004447831,0.074072265625,1680,894.65,4.2656000000000006e-05,0.042656000000000006,839.14024158,0.7645499110221863,0.05854465439915657,0.009274741634726524,-0.00017368715634802356,1.4188411682844162,0.025372476095799356,,,
170,348160,428,812,0.00015718926,0.069775390625,1690,891.96,4.231466666666667e-05,0.04231466666666667,835.1477745900002,0.8950859308242798,0.058567870408296585,0.015691174194216728,-2.828389988280833e-05,1.4188342332839965,0.05233651106245816,,,
171,350208,429,815,0.00041641507,0.081884765625,1700,885.3,4.1973333333333334e-05,0.041973333333333335,827.50024148,0.7752410173416138,0.058514248579740524,0.015319828875362873,-0.0002969795576063916,1.4189499020576477,0.027015575813129543,,,
172,352256,430,818,0.00020174572,0.0498046875,1710,881.16,4.1632000000000004e-05,0.041632,823.2013353200001,0.7276143431663513,0.05857376381754875,0.02143661491572857,0.0002262789261294529,1.4192279249429702,0.034671010507736355,,,
173,354304,431,820,0.00044260256,0.08564453125,1720,879.43,4.129066666666667e-05,0.04129066666666667,821.3420571500001,0.7015093564987183,0.0585530586540699,0.012978844344615936,-0.000952388538280502,1.4185954213142395,0.02892543178750202,,,
174,356352,432,823,0.0003225327,0.09423828125,1730,879.43,4.094933333333334e-05,0.04094933333333334,822.05362918,0.8202621340751648,0.05859830603003502,0.0062529114075005054,0.00013911229907535017,1.4184842914342881,0.023004170318017714,,,
175,358400,433,826,0.0006688729,0.103369140625,1740,882.57,4.0608e-05,0.040608000000000005,824.0135340800001,0.8298807740211487,0.058612894266843796,0.00234254845418036,-0.0005290665561915375,1.4180302917957306,0.006080484800622799,,,
,360000,,,0.00023020885,0.068798828125,1750,,4.0266666666666665e-05,0.040266666666666666,,0.8462116718292236,0.05851546302437782,0.009502703323960304,-0.00011572158255148678,1.4184859573841095,0.028000050340779126,881.7574521999999,973.9,
176,360448,421,855,,,,881.64,,,822.89572394,,,,,,,,,1.4901161193847656
177,362496,422,857,9.0911635e-05,0.0873046875,1760,879.99,3.9925333333333336e-05,0.03992533333333334,820.0361382800002,0.7188376188278198,0.058549776673316956,0.010076415725052357,5.659797170665115e-05,1.419334703683853,0.023788231846992858,,,
178,364544,423,860,0.00020525602,0.034765625,1770,876.44,3.9584e-05,0.039584,818.1010301900002,0.7696512937545776,0.05860203504562378,0.005568311549723148,-0.00047835647710599006,1.4184347957372665,0.03671392246615142,,,
179,366592,424,862,0.00022202899,0.050537109375,1780,876.44,3.924266666666667e-05,0.039242666666666676,818.31484016,0.5866533517837524,0.058624815195798874,0.01460026390850544,2.3104190768208353e-05,1.417845007777214,0.018937253663898444,,,
180,368640,425,865,0.00039694898,0.057763671875,1790,874.1,3.890133333333333e-05,0.038901333333333336,817.5018067800002,0.8948619961738586,0.05860673263669014,0.0004997542127966881,-0.0013335127689060756,1.4177396476268769,0.003085511186509393,,,
181,370688,427,868,0.00025700286,0.0732421875,1800,872.92,3.856000000000001e-05,0.03856000000000001,815.2464676100001,0.7585956454277039,0.058638375252485275,0.002729973290115595,-0.0002928627131041139,1.4177834182977676,0.01812093262851704,,,
182,372736,428,870,0.0004057437,0.110693359375,1810,870.5,3.8218666666666674e-05,0.03821866666666667,812.4548914400001,0.7738575339317322,0.05861740931868553,0.01536291092634201,-0.00023731414403300733,1.4175788164138794,0.03568126976024359,,,
183,374784,429,873,0.0002819392,0.111962890625,1820,863.49,3.787733333333334e-05,0.03787733333333333,805.5689250600001,0.7706328630447388,0.0586530826985836,0.023324500769376755,-0.0006764146586647257,1.417543852329254,0.038409535330720244,,,
184,376832,430,875,0.0004094188,0.063916015625,1830,862.4,3.7536e-05,0.03753600000000001,804.45540091,0.842374324798584,0.05864549055695534,0.018298108130693436,0.0005055883986642585,1.4172477304935456,0.02884112606407143,,,
185,378880,431,878,0.00023178678,0.07119140625,1840,862.4,3.7194666666666665e-05,0.03719466666666667,803.5277276600001,0.8135390281677246,0.05872497707605362,0.016000863164663315,-0.0009769650117959828,1.4166943192481996,0.02030319057230372,,,
,380000,,,0.00026883543,0.075439453125,1850,,3.685333333333334e-05,0.036853333333333335,,0.9541075229644775,0.05876065045595169,0.0003833904629573226,-0.0004878226784057915,1.4155262142419816,0.0023184817691799253,624.0703122,726.4,
186,380928,422,900,,,,863.47,,,804.5058445800003,,,,,,,,,1.5
187,382976,424,903,8.835722e-05,0.0705078125,1860,854.9,3.6512000000000005e-05,0.036512,795.7489080500002,0.7709817886352539,0.05882743000984192,0.008916359394788742,-0.00043426096672192214,1.4148736864328384,0.024669614143203945,,,
188,385024,425,905,0.000114380586,0.06201171875,1870,856.05,3.617066666666667e-05,0.03617066666666667,796.8133539600001,0.9820364117622375,0.05884287506341934,-0.0011464401613920927,-0.0006675618729786948,1.414138126373291,0.004850168072152883,,,
189,387072,426,908,0.00035355074,0.0685546875,1880,850.78,3.582933333333333e-05,0.03582933333333334,791.4998190700001,0.8457252383232117,0.05887562781572342,0.022519614547491074,-0.00011305143707431852,1.4136770576238633,0.02477396642207168,,,
190,389120,427,910,0.00020920491,0.0890625,1890,848.51,3.5487999999999996e-05,0.035488000000000006,788.32944167,0.8629240393638611,0.05891013890504837,0.015881557017564774,-3.1127161491895095e-05,1.4131110280752182,0.025895933469291775,,,
191,391168,428,913,9.221441e-05,0.062060546875,1900,844.8,3.5146666666666673e-05,0.03514666666666667,784.5732682600001,0.7377718687057495,0.05898061767220497,0.028131337836384773,-6.433691014535725e-05,1.4121787548065186,0.043321592104621234,,,
192,393216,429,916,7.8887766e-05,0.04375,1910,844.8,3.480533333333334e-05,0.03480533333333334,785.38857512,0.7166020274162292,0.0591086819767952,0.018038611859083176,0.00016398569277953357,1.4104627907276153,0.0187162048619939,,,
193,395264,430,918,0.00011483021,0.1123046875,1920,846.76,3.4464e-05,0.034463999999999995,788.87514658,0.5603814721107483,0.05917996168136597,0.0033321829978376627,-0.0001427534210961312,1.4087949961423873,0.005079310654764413,,,
194,397312,431,921,0.00036630488,0.080517578125,1930,852.29,3.4122666666666664e-05,0.034122666666666676,795.12403,0.640666127204895,0.059297963976860046,0.0038774649146944284,-0.0009996711916755885,1.4072860091924668,0.0180831657955423,,,
195,399360,432,923,7.3638395e-05,0.035595703125,1940,857.89,3.378133333333333e-05,0.03378133333333333,801.7517126999999,0.9770697355270386,0.059232909232378006,-0.0010758594144135714,-0.0001398116146447137,1.4065931528806686,0.000942860973009374,,,
,400000,,,0.0002846391,0.06630859375,1950,,3.3440000000000005e-05,0.03344000000000001,,0.6391638517379761,0.05918440595269203,0.004380434285849333,0.00032470164296682924,1.4077695220708848,9.210189678015013e-05,685.9765905,782.8,
196,401408,423,946,,,,853.83,,,796.68683104,,,,,,,,,1.5
197,403456,424,949,0.00012703752,0.063623046875,1960,851.55,3.309866666666667e-05,0.033098666666666665,794.1838376799999,0.7516800165176392,0.05926467850804329,0.017538858577609062,2.2265699226409196e-05,1.4075290769338609,0.04399537710705772,,,
198,405504,426,951,0.0002885578,0.09130859375,1970,847.38,3.2757333333333346e-05,0.03275733333333335,789.3307484599999,0.7962994575500488,0.05929657816886902,0.011852792464196682,-9.022772283060477e-05,1.4064719378948212,0.032123778265668076,,,
199,407552,427,954,0.00010933957,0.12099609375,1980,844.56,3.2415999999999996e-05,0.032416,786.6495433599999,0.7949667572975159,0.05929674953222275,0.013239464722573757,-0.00020160061831120402,1.4063248842954637,0.0396485568373464,,,
200,409600,428,956,8.1613136e-05,0.121435546875,1990,850.09,3.207466666666666e-05,0.03207466666666667,792.1648359599999,0.7992133498191833,0.059308044612407684,0.016735976561903954,9.74876165855676e-05,1.4061388224363327,0.028844569690409116,,,
201,411648,429,959,0.00013057838,0.041357421875,2000,850.42,3.173333333333334e-05,0.031733333333333336,792.2209079700001,0.8185170888900757,0.05930435657501221,0.00143085652962327,-0.00033231746638193724,1.406081321835518,0.007726000479306094,,,
202,413696,430,961,0.00017988429,0.125,2010,846.56,3.1392e-05,0.031392,788.7525931500002,0.725319504737854,0.05924000218510628,0.011726535856723785,-0.0006819608679506928,1.406685695052147,0.03865500871324912,,,
203,415744,431,964,7.6074735e-05,0.0775390625,2020,846.56,3.105066666666668e-05,0.03105066666666667,789.5727541499999,0.7661392688751221,0.0592685230076313,0.005538952071219683,-0.00028441958711482583,1.407077243924141,0.01910757906589424,,,
204,417792,432,966,0.00032343133,0.1724609375,2030,852.04,3.070933333333334e-05,0.03070933333333334,793.87034749,0.9079470038414001,0.059265244752168655,0.0001006996026262641,-0.0004966146210790612,1.4067508190870286,0.0039065869932528585,,,
205,419840,433,969,0.00012285178,0.0572265625,2040,852.04,3.036799999999999e-05,0.030367999999999992,793.87034749,0.8237721920013428,0.05932886525988579,0.013520135544240475,-2.82528912066482e-05,1.4063022494316102,0.02626163447275758,,,
,420000,,,0.00011570184,0.0396484375,2050,,3.0026666666666668e-05,0.030026666666666674,,0.9102088809013367,0.05934866890311241,-7.601932156831026e-05,-0.00015967705476214178,1.405508205294609,0.0008316541705426061,737.945365,835.2,
206,421888,424,993,,,,861.75,,,803.4930338300001,,,,,,,,,1.5
207,423936,425,995,0.00013126736,0.07734375,2060,861.75,2.9685333333333332e-05,0.029685333333333327,803.4930338300001,0.7412619590759277,0.059384919703006744,0.019185423851013184,0.0004915792058454826,1.405070248246193,0.03794994606869295,,,
208,425984,426,998,1.9632833e-05,0.038623046875,2070,867.66,2.934400000000001e-05,0.02934400000000001,810.36455672,0.4621949791908264,0.05938218533992767,0.0009819075930863619,-6.263414688874036e-05,1.4047312289476395,0.0007587526464703842,,,
209,428032,427,1000,0.00011525827,0.11591796875,2080,867.77,2.9002666666666673e-05,0.029002666666666663,810.49211324,0.8259443044662476,0.059414077550172806,0.01255863532423973,-5.903458659304306e-05,1.404552587866783,0.030148100695805626,,,
210,430080,428,1003,0.00016719443,0.042626953125,2090,869.36,2.8661333333333336e-05,0.028661333333333344,812.74092795,0.6655067205429077,0.05950717628002167,0.03389464691281319,5.8577186428010465e-05,1.403491625189781,0.05012663949746639,,,
211,432128,429,1005,0.00015194397,0.088134765625,2100,869.36,2.832e-05,0.028319999999999998,813.6723522899999,0.8025548458099365,0.0595206543803215,0.006708197295665741,5.674269341398031e-05,1.4025700449943543,0.026604173786472528,,,
212,434176,430,1007,0.00011158435,0.107861328125,2110,876.22,2.7978666666666664e-05,0.027978666666666666,820.1279104900001,0.9811840057373047,0.05950012430548668,-0.001423779409378767,-0.00022047304664738477,1.4027035593986512,0.00037436958227772267,,,
213,436224,431,1010,0.00014943426,0.0525390625,2120,872.45,2.763733333333334e-05,0.027637333333333333,817.4422490300001,0.7544421553611755,0.059499628841876984,0.03151695430278778,-7.607709267176688e-05,1.402826079726219,0.044252096727723254,,,
214,438272,432,1012,8.463184e-05,0.099560546875,2130,873.37,2.7296000000000004e-05,0.027296,819.15092261,0.7256520986557007,0.05951940640807152,0.013406097888946533,1.1320607154630124e-05,1.4027045845985413,0.03785849974956364,,,
,440000,,,4.7025154e-05,0.073828125,2140,,2.6954666666666668e-05,0.02695466666666667,,0.8191975951194763,0.0595012865960598,0.015711585059762,-0.0003444078902248293,1.4025774717330932,0.025724697689292954,772.5206009999999,868.8,
215,440320,424,1038,,,,872.81,,,818.69032071,,,,,,,,,1.5
216,442368,425,1040,7.634607e-05,0.05390625,2150,874.54,2.661333333333333e-05,0.026613333333333336,820.4630690899999,0.8790141344070435,0.05953880771994591,0.00907737948000431,4.885126109002158e-05,1.4025502920150756,0.017237903171917424,,,
217,444416,426,1043,0.00024831746,0.09599609375,2160,869.0,2.6271999999999995e-05,0.026272000000000004,813.28909031,0.9694887399673462,0.059565573930740356,0.0018301864620298147,-0.00016447333327960224,1.401958692073822,0.001218480338502559,,,
218,446464,426,1045,0.0002502558,0.1060546875,2170,873.78,2.5930666666666672e-05,0.02593066666666667,818.2309394200003,0.8602299690246582,0.05956777185201645,0.0075912452302873135,-1.656753593124449e-05,1.4016896665096283,0.02013582856452558,,,
219,448512,427,1048,0.000117090996,0.06279296875,2180,871.4,2.5589333333333336e-05,0.02558933333333334,816.1984275,0.7786682844161987,0.05962608754634857,0.008449343964457512,-0.00017283215565839783,1.401228231191635,0.025623875726887492,,,
220,450560,428,1050,6.148161e-05,0.086181640625,2190,872.08,2.5248e-05,0.025248000000000007,817.55950685,0.6066398024559021,0.059657271951436996,0.00791703537106514,0.00012016519176540896,1.400521069765091,0.0199153129971819,,,
221,452608,429,1053,0.00011357479,0.109619140625,2200,871.22,2.4906666666666663e-05,0.02490666666666666,816.0145705,0.8424990773200989,0.0596771314740181,0.0007413537241518497,-0.00029496611678041517,1.4000827461481093,0.02442198333592387,,,
222,454656,430,1056,8.986585e-05,0.085791015625,2210,873.56,2.4565333333333327e-05,0.024565333333333328,818.3885955399998,0.6978576183319092,0.05977299064397812,0.004838543012738228,-0.00033934528473764656,1.3991478711366654,0.020770371519029142,,,
223,456704,431,1059,0.00011495294,0.076416015625,2220,873.78,2.4224000000000004e-05,0.024223999999999996,818.83285666,0.9181040525436401,0.05978512018918991,-0.00021806242875754833,-8.834895998006686e-05,1.3980508118867874,0.005741575015417766,,,
224,458752,431,1062,0.000102093705,0.08681640625,2230,869.57,2.3882666666666667e-05,0.023882666666666663,813.6986996499999,0.945135235786438,0.05976833030581474,-0.0003505005734041333,-7.461541099473834e-06,1.39816412627697,0.0023283922993869053,,,
,460000,,,0.00019555929,0.1080078125,2240,,2.354133333333333e-05,0.02354133333333333,,0.9124443531036377,0.059785619378089905,0.03197284787893295,-0.0003098243265412748,1.3982175648212434,0.03507269393885508,724.8817712,834.3,
225,460800,423,1087,,,,869.57,,,813.6088317199999,,,,,,,,,1.5
226,462848,424,1090,0.00013834503,0.060791015625,2250,873.43,2.3199999999999995e-05,0.0232,817.4726258999998,0.9676286578178406,0.059790194034576416,0.0006252489401958883,0.00033994143013842403,1.3979680508375167,0.0019046952547796536,,,
227,464896,425,1092,0.00021642071,0.204345703125,2260,870.24,2.2858666666666672e-05,0.022858666666666666,814.9467031799999,0.8439401388168335,0.05985601618885994,0.021788354963064194,-0.0006805251206969843,1.3974693030118943,0.024984213363495655,,,
228,466944,426,1095,4.2583648e-05,0.043896484375,2270,862.45,2.2517333333333335e-05,0.022517333333333334,807.89131681,0.5153756141662598,0.059853535145521164,0.006877245381474495,0.0003590811335016042,1.3968479752540588,0.02476157553028315,,,
