rollout/ep_rew_mean,time/iterations,time/total_timesteps,rollout/ep_len_mean,time/fps,time/time_elapsed,train/clip_fraction,train/n_updates,train/policy_gradient_loss,train/entropy_loss,train/value_loss,train/std,train/loss,train/clip_range,train/explained_variance,train/learning_rate,train/approx_kl,eval/mean_ep_length,eval/mean_reward
,,480000,,,,0.150634765625,1170,0.0028393283573677763,-0.41619580909609794,0.0007053525290757534,0.36779043078422546,-0.007202919572591782,0.18083072,0.9505204558372498,0.00027124607999999995,0.008905342,516.8,514.9000008
668.95207444,118,483328,671.88,251,1920,,,,,,,,,,,,,
686.8305492499999,119,487424,689.69,252,1930,0.0837158203125,1180,-0.0003194495453499258,-0.4150621309876442,0.0029324921721126883,0.3646712005138397,-0.006691646762192249,0.18066688,0.9638763666152954,0.00027100032,0.0038405252,,
686.9567556999999,120,491520,689.69,253,1941,0.06455078125,1190,0.0005454473124700598,-0.40831540524959564,0.0001513057633928838,0.3639724552631378,-0.0010208827443420887,0.18050304,-0.9347258806228638,0.00027075456,0.0037618615,,
677.48255135,121,495616,679.86,254,1950,0.1198486328125,1200,-0.00019271302880952135,-0.40708712339401243,0.0002392636495642364,0.3625207841396332,0.00019976829935330898,0.18033920000000003,-2.4982194900512695,0.0002705088,0.009158526,,
697.1202584,122,499712,699.43,254,1960,0.0901123046875,1210,-0.000481885633780621,-0.4013833537697792,0.0006939121172763407,0.3603481948375702,-0.008335926569998264,0.18017536,0.9821233749389648,0.00027026304,0.0051133223,,
,,500000,,,,0.0786376953125,1220,0.00014352075522765516,-0.3904626082628965,0.00048070521042973267,0.35491886734962463,-0.012205961160361767,0.18001152,-4.511238098144531,0.00027001727999999997,0.0049916375,705.3,703.2573819999999
705.8091987000001,123,503808,708.11,251,2004,,,,,,,,,,,,,
666.6202241599999,124,507904,668.63,252,2014,0.1156982421875,1230,0.004594769626419293,-0.3822755176573992,0.000992063536432397,0.3545776605606079,-0.002537323394790292,0.17984768,0.8734294772148132,0.00026977151999999996,0.009868966,,
656.88589692,125,512000,658.83,252,2024,0.1387451171875,1240,0.0015981192991603166,-0.38186204880476,0.00647010532557033,0.3542064130306244,-0.008245386183261871,0.17968384,0.9296767115592957,0.00026952575999999995,0.010085838,,
627.543845,126,516096,629.44,253,2034,0.0791748046875,1250,-0.0017533736565383152,-0.38188917003571987,0.000555704617909214,0.35480934381484985,-0.0022173472680151463,0.17952,0.9875040650367737,0.00026927999999999994,0.0064251088,,
,,520000,,,,0.08447265625,1260,0.0008697773038875312,-0.3820352919399738,0.0015472337152459658,0.35416871309280396,-0.009960126131772995,0.17935616000000001,0.938645601272583,0.00026903424,0.006942683,706.1,704.1418698
656.1346511100002,127,520192,658.04,250,2079,,,,,,,,,,,,,
665.81603441,128,524288,667.76,250,2090,0.097998046875,1270,-0.0009952161635737866,-0.3737106088548899,0.0007271641039551469,0.3484260141849518,-0.001789044588804245,0.17919232000000002,-0.019393563270568848,0.00026878848,0.0065668696,,
656.0502669,129,528384,657.95,251,2099,0.0872314453125,1280,-0.0019193342799553649,-0.3594902466982603,0.0003212997497030301,0.34478023648262024,-0.009260700084269047,0.17902848000000002,0.9938239455223083,0.00026854272,0.0059294896,,
657.4481509799999,130,532480,659.36,252,2109,0.118017578125,1290,-0.0038340536950272506,-0.35434122681617736,0.0011361428356394753,0.34486672282218933,-0.005160267930477858,0.17886464000000002,0.9363763928413391,0.00026829695999999997,0.007034009,,
668.40894195,131,536576,670.39,253,2119,0.09716796875,1300,-0.00232600721064955,-0.35322475209832194,0.002767523624788737,0.3440389633178711,-0.002750500338152051,0.1787008,0.7595289945602417,0.00026805119999999996,0.008022862,,
,,540000,,,,0.1064697265625,1310,0.0027783323675976135,-0.3511541448533535,0.0037923648866126313,0.3437923192977905,0.007171142380684614,0.17853696000000002,0.9011240601539612,0.00026780544,0.009430399,902.8,901.0173105999999
668.28726612,132,540672,670.27,248,2174,,,,,,,,,,,,,
678.07454955,133,544768,680.03,249,2184,0.13037109375,1320,-0.0013726819655857981,-0.35625284910202026,0.0010051379173091845,0.34716176986694336,-0.008942201733589172,0.17837312000000002,0.9226269125938416,0.00026755968,0.015284901,,
687.8909491,134,548864,689.84,250,2194,0.0837646484375,1330,-0.0014157022364088335,-0.3554631270468235,0.0002308939252543496,0.3436829745769501,0.002016307320445776,0.17820928000000003,0.9843717813491821,0.00026731392,0.009485009,,
707.5333579700001,135,552960,709.5,250,2204,0.0806396484375,1340,-0.00203284192684805,-0.3463102463632822,0.00013662642404597137,0.3402535021305084,-0.0015142755582928658,0.17804544,-0.8766822814941406,0.00026706816,0.005780738,,
697.71716724,136,557056,699.65,251,2213,0.1443359375,1350,-0.00041802381310844793,-0.34216845892369746,0.0012795468515832908,0.3412824869155884,-0.0018370355246588588,0.1778816,0.9743282198905945,0.0002668224,0.01454279,,
,,560000,,,,0.096923828125,1360,-0.0018707003968302161,-0.33847567401826384,0.0005221782226726646,0.337225079536438,-0.005511319264769554,0.17771776,0.9618518948554993,0.00026657663999999997,0.0050883144,514.5,512.6454977000001
687.87237612,137,561152,689.8,249,2247,,,,,,,,,,,,,
717.2520225500001,138,565248,719.18,250,2256,0.0958740234375,1370,-0.002015230912365951,-0.3290901117026806,0.00025251440092688426,0.33508461713790894,-0.008750973269343376,0.17755392000000003,0.9867954850196838,0.00026633088,0.0046749357,,
707.4123537199999,139,569344,709.33,251,2265,0.0666015625,1380,-0.0011068453575717285,-0.32317709252238275,0.0001730932737700641,0.3333396017551422,-0.00871630571782589,0.17739008,0.6737755537033081,0.00026608512,0.004929607,,
697.7236981000001,140,573440,699.62,251,2275,0.1357666015625,1390,-0.0005938195739872753,-0.3137315321713686,0.0006608191950363107,0.32867294549942017,-0.0008789222338236868,0.17722624,0.9312369227409363,0.00026583936,0.013203758,,
717.2138453200001,141,577536,719.14,252,2285,0.1201416015625,1400,0.005362417589640245,-0.3043769307434559,0.000829294771028799,0.32778775691986084,-0.0002731416607275605,0.1770624,0.9364773035049438,0.0002655936,0.0142221395,,
,,580000,,,,0.1126220703125,1410,-0.0026071634638356045,-0.3051185324788094,0.0022294148533546832,0.32805049419403076,-0.01358514279127121,0.17689856,0.8873605132102966,0.00026534784,0.0060681533,805.2,803.134676
736.45346704,142,581632,738.38,248,2337,,,,,,,,,,,,,
765.6670715700001,143,585728,767.6,249,2347,0.11962890625,1420,-0.0024440529086859897,-0.3024008672684431,0.0013000060891499743,0.32625439763069153,-0.013974924571812153,0.17673472,0.9598564505577087,0.00026510208,0.0059771524,,
765.6237681700003,144,589824,767.54,250,2357,0.0977294921875,1430,-5.183173925615847e-05,-0.2996275253593922,0.00023891380478744396,0.32661381363868713,0.004224495496600866,0.17657088,0.9866719841957092,0.00026485631999999997,0.0032691308,,
786.8362811200001,145,593920,788.82,250,2367,0.110400390625,1440,-0.0035927616088883953,-0.29914628341794014,0.00016600057260802715,0.32543057203292847,-0.0029346791561692953,0.17640704000000001,0.9890009760856628,0.00026461055999999996,0.005118817,,
777.73149741,146,598016,779.76,251,2377,0.17265625,1450,0.011830114672193304,-0.2983046092092991,0.006167742547404487,0.3267831802368164,0.0007949997670948505,0.17624320000000002,0.7639004588127136,0.00026436479999999995,0.008629165,,
,,600000,,,,0.103369140625,1460,0.006945824953436386,-0.3054771289229393,0.003605708457325818,0.32954519987106323,0.00960636604577303,0.17607936000000002,0.555024266242981,0.00026411904,0.011119471,901.9,899.5234218000002
777.69604604,147,602112,779.72,247,2436,,,,,,,,,,,,,
778.3891862400001,148,606208,780.42,247,2447,0.0860107421875,1470,-0.0002487868958269246,-0.3062402784824371,0.0011109694176411721,0.32769617438316345,-0.00691279536113143,0.17591552,0.9364680647850037,0.00026387327999999994,0.005572008,,
767.1621072800002,149,610304,769.15,248,2456,0.0944091796875,1480,0.003320874777273275,-0.30146995298564433,0.002672796202386962,0.3266562223434448,0.009795606136322021,0.17575168,0.8798533082008362,0.00026362752,0.008439932,,
748.15101443,150,614400,750.17,249,2466,0.087646484375,1490,-0.0036148059560218828,-0.2968625076115131,0.001144381400081329,0.32417768239974976,-0.007485221605747938,0.17558784000000002,0.9596951007843018,0.00026338176,0.008525317,,
748.1504244799997,151,618496,750.17,249,2477,0.114306640625,1500,-0.0016797823598608374,-0.29594084806740284,0.009678173024440184,0.3268086612224579,-0.005564585328102112,0.17542400000000002,0.7926759123802185,0.00026313599999999997,0.022214342,,
,,620000,,,,0.0750732421875,1510,0.00067262030497659,-0.29893862418830397,0.0001528972100459214,0.32567885518074036,-0.0013845328940078616,0.17526016,-4.59532356262207,0.00026289023999999996,0.0044837934,1000.0,997.8250949
