time/iterations,time/fps,time/total_timesteps,time/time_elapsed,rollout/ep_rew_mean,train/clip_range,rollout/ep_len_mean,train/learning_rate,train/entropy_loss,train/clip_fraction,train/loss,train/value_loss,train/std,train/approx_kl,train/explained_variance,train/policy_gradient_loss,train/n_updates,eval/mean_reward,eval/mean_ep_length,curriculum/shake_force
217,435,444416,1020,714.0253396599999,0.026272000000000004,720.44,2.6271999999999995e-05,-1.1803743436932563,0.018701171875,0.0056622643023729324,0.012206981526105665,0.7878069877624512,5.874195e-05,0.9509034156799316,-0.0003406023606657982,2160,,,
218,436,446464,1023,703.4371925500002,0.02593066666666667,709.72,2.5930666666666672e-05,-1.1799631625413896,0.007373046875,0.005358127411454916,0.01805040456238203,0.7869811058044434,2.8587761e-05,0.9248751401901245,-0.00033232546120416374,2170,,,
219,437,448512,1025,701.76778732,0.02558933333333334,708.03,2.5589333333333336e-05,-1.1798533484339715,0.006396484375,0.03777945041656494,0.09184646354988217,0.7878258228302002,3.0233088e-05,0.8351454734802246,-0.000196622361545451,2180,,,
220,438,450560,1028,696.2791215499998,0.025248000000000007,702.48,2.5248e-05,-1.180597047507763,0.0064453125,0.0011382416123524308,0.006577871993067674,0.7879481315612793,1.6438513e-05,0.954128623008728,-0.00038781551993452015,2190,,,
221,438,452608,1031,696.2791215499998,0.02490666666666666,702.48,2.4906666666666663e-05,-1.1808930188417435,0.079931640625,0.017214123159646988,0.05119389651808888,0.7884708642959595,0.000115076225,0.9177212119102478,-0.0009523007291136309,2200,,,
222,439,454656,1033,709.81480132,0.024565333333333328,715.97,2.4565333333333327e-05,-1.181489387154579,0.0126953125,0.0094140088185668,0.020801834238227457,0.788766622543335,6.316896e-05,0.7094473838806152,-0.00012489933214965276,2210,,,
223,440,456704,1035,713.45406423,0.024223999999999996,719.61,2.4224000000000004e-05,-1.181761671602726,0.04150390625,0.002553368452936411,0.018843766389181837,0.7888872623443604,5.7055993e-05,0.7244098782539368,-0.0005434601174783893,2220,,,
224,441,458752,1038,728.1733412999998,0.023882666666666663,734.46,2.3882666666666667e-05,-1.181854259967804,0.015869140625,0.012508404441177845,0.024000006925780325,0.7889426350593567,4.4180575e-05,0.8987101316452026,-0.000247534217487555,2230,,,
,,460000,,,0.02354133333333333,,2.354133333333333e-05,-1.1823305204510688,0.019970703125,0.012051627971231937,0.018546115822391584,0.7897209525108337,4.5913097e-05,0.9187673926353455,-0.00027403005369706077,2240,593.1826282,601.4,
225,435,460800,1056,727.5418285100001,,733.86,,,,,,,,,,,,,1.1920928955078125
226,436,462848,1059,734.491056,0.0232,740.72,2.3199999999999995e-05,-1.1830095216631888,0.021484375,0.01607702486217022,0.019140484431409276,0.789958119392395,3.4402445e-05,0.8584483861923218,-0.0004280276130884886,2250,,,
227,437,464896,1061,734.37245555,0.022858666666666666,740.72,2.2858666666666672e-05,-1.1834267899394035,0.01708984375,0.004720340482890606,0.015742471523117273,0.7903759479522705,3.0545983e-05,0.879302442073822,-0.0005421725742053241,2260,,,
228,438,466944,1064,740.9937785100001,0.022517333333333334,747.33,2.2517333333333335e-05,-1.1834697335958482,0.02373046875,0.0010870147962123156,0.006584649853175506,0.7900049686431885,4.2571657e-05,0.9185234904289246,-0.0003244757230277173,2270,,,
229,439,468992,1067,745.9209426299999,0.022176,752.23,2.2176e-05,-1.1833738312125206,0.06220703125,0.0005861376412212849,0.0036152451240923254,0.7902222275733948,6.50819e-05,0.9364427328109741,-0.0007205969915958122,2280,,,
230,440,471040,1069,746.7048725100003,0.02183466666666667,753.01,2.1834666666666676e-05,-1.183097867667675,0.015625,0.010515065863728523,0.027004582341760397,0.7894993424415588,2.5747024e-05,0.9095862507820129,-0.00023266956413863226,2290,,,
231,441,473088,1072,750.1928470999999,0.021493333333333337,756.43,2.1493333333333326e-05,-1.1827476397156715,0.00673828125,0.013283606618642807,0.028600332950009032,0.7898457050323486,1.4382007e-05,0.8978744149208069,-0.00020128802862018347,2300,,,
232,442,475136,1074,742.8716996599999,0.021152000000000004,749.05,2.1152000000000003e-05,-1.1828954055905343,0.004833984375,0.01824091374874115,0.04006918428931385,0.7895704507827759,1.4141755e-05,0.9041761159896851,-0.00020271742541808636,2310,,,
233,443,477184,1076,740.5019226100001,0.020810666666666672,746.76,2.0810666666666667e-05,-1.1830259412527084,0.01416015625,0.051131345331668854,0.0924376177135855,0.7902122735977173,2.2215216e-05,0.8083035349845886,-0.0002344974913285114,2320,,,
234,443,479232,1079,740.51453215,0.020469333333333325,746.76,2.046933333333333e-05,-1.1836829528212547,0.02548828125,0.03276526555418968,0.03671594412298873,0.7904130220413208,3.4595345e-05,0.8907886743545532,-0.00037430027150548996,2330,,,
,,480000,,,0.020128000000000007,,2.0128000000000008e-05,-1.183788114786148,0.045751953125,0.0032147117890417576,0.013788753518019803,0.7904812097549438,5.0771458e-05,0.8068704605102539,-0.00033696105529088525,2340,741.6397334000001,751.4,
235,435,481280,1103,738.0976178599999,,744.2,,,,,,,,,,,,,1.1920928955078125
236,436,483328,1106,740.26146568,0.01978666666666666,746.37,1.9786666666666658e-05,-1.1837702482938766,0.02060546875,0.004456811118870974,0.010365242592524738,0.790352463722229,2.9426272e-05,0.9416905045509338,-0.0003094274085015059,2350,,,
237,437,485376,1109,741.02337092,0.019445333333333342,746.94,1.9445333333333335e-05,-1.1836640939116478,0.01826171875,0.01036884542554617,0.029714642418548466,0.7903513312339783,2.361866e-05,0.9053405523300171,-0.0003301846532849595,2360,,,
238,438,487424,1111,738.43525278,0.019103999999999996,744.33,1.9104e-05,-1.183656457066536,0.00400390625,0.006906378082931042,0.03202750502387062,0.7903708815574646,1.0809425e-05,0.8771904110908508,-0.00012040286383125931,2370,,,
239,439,489472,1114,732.58162041,0.018762666666666677,738.46,1.8762666666666676e-05,-1.1835495978593826,0.02158203125,0.03669748827815056,0.055945668322965506,0.7902044057846069,3.174023e-05,0.8929402232170105,-0.00019213371851947158,2380,,,
240,440,491520,1117,726.14612243,0.01842133333333333,731.97,1.842133333333334e-05,-1.1834133997559548,0.024853515625,0.02208448015153408,0.04824218722060323,0.790128767490387,3.5836478e-05,0.9108682870864868,-0.00020401427464094012,2390,,,
241,440,493568,1119,726.1553461599999,0.01808,731.97,1.8080000000000003e-05,-1.1832925915718078,0.00927734375,0.0064730094745755196,0.018661568730021828,0.7899702191352844,1.6659265e-05,0.9205489754676819,-0.00021011638891650365,2400,,,
242,441,495616,1122,718.5685276499999,0.017738666666666666,724.41,1.7738666666666667e-05,-1.1834861874580382,0.017236328125,0.004474526736885309,0.012273426831234247,0.7905125021934509,2.0592415e-05,0.9041903018951416,-0.0001942255941685289,2410,,,
243,442,497664,1124,714.8334210399998,0.017397333333333334,720.57,1.739733333333333e-05,-1.1838869869709014,0.030078125,0.023142414167523384,0.04639825797639787,0.7904964685440063,3.7087128e-05,0.9142330884933472,-0.0002727032988332212,2420,,,
244,443,499712,1127,713.9361980000001,0.017056,719.79,1.7056000000000007e-05,-1.1839673683047294,0.0056640625,0.028244230896234512,0.05026077586226165,0.7907149195671082,1.4074321e-05,0.8615389466285706,-0.00022788970090914518,2430,,,
,,500000,,,0.01671466666666667,,1.671466666666667e-05,-1.1841752111911774,0.0435546875,0.01780228689312935,0.04325076856184751,0.790803074836731,3.223712e-05,0.8992865681648254,-0.0003892861888743937,2440,729.4117806,738.6,
245,436,501760,1150,713.2911313899999,,719.23,,,,,,,,,,,,,1.1920928955078125
246,436,503808,1152,719.8859906900001,0.016373333333333323,725.84,1.6373333333333335e-05,-1.1844502910971642,0.0119140625,0.0165655929595232,0.06665902466047555,0.791140615940094,1.665586e-05,0.8738285899162292,-0.00010966582631226629,2450,,,
247,437,505856,1155,734.9223791100001,0.016032000000000005,741.02,1.6031999999999998e-05,-1.184458526968956,0.02666015625,0.0007855412550270557,0.004831933169043623,0.7907382249832153,2.2574794e-05,0.9320292472839355,-0.0002752422144112643,2460,,,
248,438,507904,1158,734.1753961999999,0.01569066666666666,740.26,1.5690666666666662e-05,-1.1839057013392449,0.038134765625,0.007354379631578922,0.009535490145208315,0.7903449535369873,2.1332555e-05,0.8983185887336731,-0.0002753764289082028,2470,,,
249,439,509952,1161,743.7407665799999,0.01534933333333334,749.88,1.534933333333334e-05,-1.1835465356707573,0.0177734375,0.005175100639462471,0.02662408599862829,0.7901102900505066,1.6083213e-05,0.9064077734947205,-0.00017326320812571794,2480,,,
250,439,512000,1163,741.87638096,0.015007999999999994,747.91,1.5008000000000003e-05,-1.183477284014225,0.02470703125,0.03729550540447235,0.06693562502041459,0.7903703451156616,1.7551734e-05,0.9011756181716919,-0.00023250950616784393,2490,,,
251,440,514048,1166,761.01777047,0.014666666666666661,767.13,1.4666666666666666e-05,-1.1839341953396798,0.021142578125,0.007997777312994003,0.013965192961040884,0.790739893913269,1.6956212e-05,0.9480823278427124,-0.00016404262714786455,2500,,,
252,441,516096,1168,762.3525839300002,0.014325333333333329,768.4,1.432533333333333e-05,-1.1839184254407882,0.034326171875,0.002119906945154071,0.008846037811599672,0.7903264164924622,1.9248779e-05,0.8994258642196655,-0.00046364854788407686,2510,,,
253,442,518144,1171,769.19413807,0.013983999999999996,775.22,1.3983999999999994e-05,-1.1837524354457856,0.01591796875,0.013713282532989979,0.032155746943317354,0.7905658483505249,1.7015467e-05,0.920792281627655,-0.00014355143939610572,2520,,,
,,520000,,,0.013642666666666664,,1.364266666666667e-05,-1.1836917355656624,0.004248046875,0.0031111198477447033,0.005943836431833915,0.7902004718780518,8.670002e-06,0.9449169635772705,-7.190242176875472e-05,2530,696.7064887,705.9,
254,435,520192,1193,767.9507722000001,,774.11,,,,,,,,,,,,,1.1920928955078125
255,436,522240,1195,767.3063211199999,0.013301333333333332,773.42,1.3301333333333334e-05,-1.183526986837387,0.01767578125,0.015568524599075317,0.02488178887288086,0.7903293967247009,1.1758762e-05,0.8553487062454224,-0.00026691230887081473,2540,,,
256,437,524288,1198,769.9575962300001,0.01296,776.03,1.2960000000000011e-05,-1.1836552068591117,0.01728515625,0.018286295235157013,0.03113036552676931,0.7903175950050354,8.806586e-06,0.9074302911758423,-0.00018837194365914912,2550,,,
257,438,526336,1201,761.3452456300001,0.012618666666666667,767.39,1.2618666666666661e-05,-1.1838556081056595,0.00888671875,0.026785772293806076,0.050357964308932426,0.7907583117485046,1.08153035e-05,0.9155114889144897,-0.00012419148843036964,2560,,,
258,439,528384,1203,761.3599759800002,0.012277333333333335,767.44,1.2277333333333325e-05,-1.1842088907957078,0.0234375,0.0582997091114521,0.11561172548681498,0.790765106678009,1.1715863e-05,0.8301759958267212,-0.0002237116830656305,2570,,,
259,439,530432,1206,750.1003428199999,0.011936000000000002,756.2,1.1936000000000002e-05,-1.1842319190502166,0.079150390625,0.005233061499893665,0.03174260553205386,0.7908721566200256,2.4595356e-05,0.9203562140464783,-0.00036446849117055535,2580,,,
260,440,532480,1208,754.2226859200001,0.01159466666666667,760.36,1.1594666666666666e-05,-1.1843273773789407,0.011669921875,0.03565853461623192,0.060109753988217565,0.7908542156219482,1.037505e-05,0.8450735807418823,-0.00015979626041371376,2590,,,
261,441,534528,1211,749.4904132800001,0.011253333333333337,755.55,1.1253333333333343e-05,-1.1841980755329131,0.01474609375,0.0057422807440161705,0.016471718484535814,0.7906747460365295,9.939569e-06,0.8310991525650024,-9.646062389947473e-05,2600,,,
262,442,536576,1213,748.2893501100001,0.010912000000000005,754.36,1.0912000000000007e-05,-1.1842472776770592,0.0173828125,0.016743717715144157,0.029481349303387104,0.7910175323486328,1.2114528e-05,0.9018941521644592,-0.000146133714588359,2610,,,
263,442,538624,1216,749.65013173,0.010570666666666659,755.78,1.0570666666666657e-05,-1.184345145523548,0.021728515625,0.01096568163484335,0.026964242558460683,0.7906872630119324,9.57062e-06,0.9056277275085449,-0.0002585402311524376,2620,,,
,,540000,,,0.01022933333333334,,1.0229333333333334e-05,-1.1840478852391243,0.012451171875,0.00981665775179863,0.02042710732202977,0.7906966209411621,5.0885137e-06,0.9216095805168152,-0.00013646295119542628,2630,740.3382195,747.6,
264,436,540672,1239,746.0250628599999,,752.1,,,,,,,,,,,,,1.1920928955078125
265,436,542720,1242,736.9816307899999,0.009887999999999994,743.31,9.887999999999997e-06,-1.184118802845478,0.014306640625,0.010919321328401566,0.04552496708929539,0.7907432913780212,6.3290063e-06,0.8431580066680908,-8.117744728224352e-05,2640,,,
266,437,544768,1245,739.04781592,0.009546666666666676,745.5,9.546666666666675e-06,-1.184264825284481,0.013525390625,0.03546495735645294,0.08858566493727267,0.7909092903137207,8.295319e-06,0.8125731945037842,-9.68902008025907e-05,2650,,,
267,438,546816,1248,729.9318439699999,0.00920533333333333,736.26,9.205333333333338e-06,-1.1843543395400047,0.008984375,0.005402334965765476,0.01719246697612107,0.7909139394760132,4.742411e-06,0.9422230124473572,-9.588394605088978e-05,2660,,,
268,438,548864,1251,732.1317049499999,0.00886400000000001,738.46,8.864000000000002e-06,-1.1843469351530076,0.0078125,0.021766996011137962,0.07170574753545225,0.7908557653427124,4.447822e-06,0.8748818039894104,-3.163593355566263e-05,2670,,,
269,439,550912,1254,737.22669029,0.008522666666666665,743.44,8.522666666666665e-06,-1.1841735705733298,0.020361328125,0.00782238319516182,0.0338552629807964,0.790695309638977,5.410897e-06,0.9354769587516785,-8.906427683541551e-05,2680,,,
270,439,552960,1257,731.31399437,0.008181333333333332,737.63,8.181333333333329e-06,-1.1841182455420494,0.008154296875,0.015058545395731926,0.02680734132300131,0.7907655239105225,2.817309e-06,0.9016543030738831,-9.663478122092783e-05,2690,,,
271,440,555008,1260,726.3821913899999,0.00784,732.69,7.840000000000006e-06,-1.1843181863427161,0.024951171875,0.026329491287469864,0.04282949308399111,0.7909684777259827,6.41073e-06,0.8901599645614624,-0.00012943308247486128,2700,,,
272,440,557056,1263,729.59837164,0.007498666666666667,735.87,7.49866666666667e-06,-1.1845290943980218,0.020458984375,0.005687040742486715,0.03947162067051977,0.7911112904548645,4.8961665e-06,0.8713873028755188,-0.0001331641513388604,2710,,,
273,441,559104,1266,723.28472217,0.007157333333333335,729.63,7.1573333333333335e-06,-1.184646475315094,0.012158203125,0.019953889772295952,0.014737635388155469,0.7911326885223389,4.1371095e-06,0.8819624781608582,-2.6114600404980593e-05,2720,,,
,,560000,,,0.006816000000000003,,6.815999999999997e-06,-1.1846375480294227,0.02333984375,0.020002448931336403,0.04507598698837682,0.791128396987915,4.4739863e-06,0.8685295581817627,-9.951721513061784e-05,2730,781.5879191000001,789.1,
274,434,561152,1290,728.12792967,,734.53,,,,,,,,,,,,,1.1920928955078125
275,435,563200,1293,735.1047057599999,0.006474666666666656,741.58,6.474666666666661e-06,-1.1845942974090575,0.01357421875,0.01636338420212269,0.024558226030785592,0.7910282015800476,2.126355e-06,0.9127660989761353,-5.236922006588429e-05,2740,,,
276,436,565248,1295,746.80222929,0.006133333333333338,753.32,6.133333333333338e-06,-1.1844406053423882,0.020849609375,0.014410538598895073,0.034515781106892976,0.7909185886383057,3.7466234e-06,0.9231023788452148,-9.137352462857961e-05,2750,,,
277,436,567296,1298,736.3078192500001,0.005791999999999992,742.89,5.7920000000000015e-06,-1.184383650124073,0.019482421875,0.021204356104135513,0.04983764032367617,0.7909382581710815,4.099682e-06,0.8814829587936401,-6.743479025317356e-05,2760,,,
278,437,569344,1301,736.5026167600001,0.005450666666666673,743.05,5.450666666666665e-06,-1.1844492837786675,0.016357421875,0.015049822628498077,0.04597784702200443,0.7910342216491699,2.339366e-06,0.9062036871910095,-7.651674604858272e-05,2770,,,
279,438,571392,1303,736.11105966,0.005109333333333327,742.77,5.109333333333329e-06,-1.1845807060599327,0.028466796875,0.02983792871236801,0.07511549475602805,0.7911094427108765,2.2338645e-06,0.8887906074523926,-6.462086748797447e-05,2780,,,
280,439,573440,1305,749.0462819400001,0.0047679999999999945,755.73,4.767999999999992e-06,-1.1844733566045762,0.0111328125,0.003715064376592636,0.027478131791576745,0.7908482551574707,1.6915146e-06,0.8596358299255371,-5.9753581808763556e-05,2790,,,
281,439,575488,1308,747.07731829,0.004426666666666662,753.58,4.4266666666666695e-06,-1.1842341870069504,0.007275390625,0.01838313601911068,0.041828912659548224,0.7907975316047668,1.0355434e-06,0.900584876537323,-2.553686936153099e-05,2800,,,
282,440,577536,1310,741.6106244599999,0.00408533333333333,748.14,4.085333333333333e-06,-1.1842953756451606,0.02841796875,0.027331558987498283,0.05346540166065097,0.7909210324287415,1.4749239e-06,0.8735905885696411,-7.875256851548329e-05,2810,,,
283,441,579584,1313,735.1837920500001,0.0037439999999999973,741.69,3.7439999999999967e-06,-1.184403195977211,0.01123046875,0.030123502016067505,0.0666091070510447,0.7909548878669739,5.691836e-07,0.8923611640930176,-4.731066801468842e-05,2820,,,
,,580000,,,0.003402666666666665,,3.4026666666666603e-06,-1.1844502493739129,0.01767578125,0.006042137276381254,0.03044817679328844,0.7909870147705078,1.1306256e-06,0.8828628659248352,-3.2103303237818184e-05,2830,653.4910058,660.4,
284,435,581632,1335,735.2260726900001,,741.69,,,,,,,,,,,,,1.1920928955078125
285,436,583680,1337,733.9404684599999,0.0030613333333333326,740.32,3.0613333333333375e-06,-1.18449697047472,0.013037109375,0.0015329638263210654,0.0040540130430599675,0.7910232543945312,7.795461e-07,0.9236757159233093,-2.994406095240265e-05,2840,,,
286,436,585728,1340,736.19655245,0.00272,742.58,2.720000000000001e-06,-1.1845072463154793,0.023291015625,0.01996259018778801,0.059459678805433215,0.7910197377204895,7.827184e-07,0.8639328479766846,-3.70761554222554e-05,2850,,,
287,437,587776,1343,740.3821863899998,0.002378666666666668,746.72,2.3786666666666647e-06,-1.1845382675528526,0.005078125,0.02072698250412941,0.025960636930540203,0.7910711169242859,7.817289e-08,0.9057523012161255,-1.0062975343316794e-05,2860,,,
288,438,589824,1345,742.2264235000001,0.0020373333333333354,748.73,2.037333333333342e-06,-1.184550765156746,0.020947265625,0.00454212399199605,0.009042251558275894,0.7910206317901611,3.4281402e-07,0.9465834498405457,-3.268700675107539e-05,2870,,,
289,438,591872,1348,735.56425405,0.001696000000000003,742.09,1.6959999999999919e-06,-1.1844958528876304,0.01083984375,0.02132798172533512,0.02991369254887104,0.7910060286521912,1.360022e-07,0.9012745022773743,-7.1455011493526396e-06,2880,,,
290,439,593920,1351,726.3517674099999,0.0013546666666666707,732.59,1.354666666666669e-06,-1.184478785097599,0.016650390625,0.011589178815484047,0.046889314358122644,0.79099041223526,1.5363912e-07,0.8857761025428772,-1.3424651115201414e-05,2890,,,
291,439,595968,1354,713.9033565499999,0.0010133333333333383,720.07,1.0133333333333327e-06,-1.1844987496733665,0.016748046875,0.03223627805709839,0.05807035656180233,0.7910473346710205,5.966285e-08,0.9153732061386108,-2.783514792099595e-05,2900,,,
292,440,598016,1357,723.51790165,0.000671999999999992,729.68,6.719999999999963e-07,-1.18454400151968,0.00830078125,0.013298030942678452,0.03754365120548755,0.7910488247871399,2.5203917e-08,0.931704044342041,-8.138453995343298e-06,2910,,,
,,600000,,,0.00033066666666667355,,3.3066666666667344e-07,-1.1845495283603669,0.0103515625,0.016345851123332977,0.05728796892799437,0.7910603880882263,7.858034e-09,0.9236160516738892,-4.3746287701651456e-06,2920,544.6939245,551.4,
293,436,600064,1376,715.8633611699998,,721.91,,,,,,,,,,,,,1.1920928955078125
