time/total_timesteps,time/fps,time/iterations,time/time_elapsed,rollout/ep_len_mean,rollout/ep_rew_mean,train/approx_kl,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/learning_rate,train/std,train/loss,train/clip_fraction,train/clip_range,train/explained_variance,eval/mean_reward,eval/mean_ep_length,curriculum/start_tilt
1091584,360,533,3027,356.44,297.69616986,0.0025713881,5320,1.2631781339645385,-0.001655891683185473,0.002759100155526539,0.00013656959999999997,0.06862477213144302,-0.0062791043892502785,0.061376953125,0.0910464,0.9900445938110352,,,
1093632,360,534,3031,366.81,307.68418748,0.0017786392,5330,1.259710568189621,3.593845758587122e-05,0.009400254860520364,0.00013626239999999998,0.06869406253099442,0.009748538956046104,0.096484375,0.0908416,0.9803925156593323,,,
1095680,360,535,3035,365.1,306.96225078,0.00096189545,5340,1.2590458869934082,0.0027764373677200637,0.0008027349113945093,0.0001359552,0.06870055198669434,-0.001700464403256774,0.041259765625,0.09063680000000002,0.9874736070632935,,,
1097728,361,536,3039,348.57,290.32005247,0.0021350402,5350,1.259470024704933,-0.0036994691443396734,0.005294418273842893,0.00013564799999999999,0.06862883269786835,-0.0020055570639669895,0.065771484375,0.09043200000000001,0.9883058071136475,,,
1099776,361,537,3043,338.84,280.49298705,0.0017183796,5360,1.260108232498169,-0.002643801458179951,0.005061180335178506,0.0001353408,0.06864813715219498,-0.004797904286533594,0.067578125,0.09022720000000001,0.9881691932678223,,,
1100000,,,,,,0.0015215357,5370,1.259541317820549,-0.000717838850687258,0.007243251454201527,0.00013503359999999997,0.06869827210903168,0.005302652716636658,0.04873046875,0.0900224,0.9710467457771301,496.30518040000004,520.5,
1101824,359,538,3061,329.2,270.68515808,,,,,,,,,,,,,,1.8928397756379027
1103872,360,539,3065,312.08,253.10946933999995,0.00086115935,5380,1.2581018835306168,0.0004175126203335822,0.0014875964563543676,0.0001347264,0.06880496442317963,-0.0014996490208432078,0.0658203125,0.08981760000000001,0.9946035146713257,,,
1105920,360,540,3069,313.68,253.5990693,0.0015630752,5390,1.256903052330017,0.0008089736482361331,0.010719658149173483,0.0001344192,0.0688944160938263,0.015119006857275963,0.0796875,0.0896128,0.9843018054962158,,,
1107968,360,541,3073,305.87,244.96672382000006,0.0017160884,5400,1.2547475546598434,-0.0018628277903189883,0.0016128959141497035,0.00013411199999999998,0.06912057101726532,-0.004315391182899475,0.07568359375,0.089408,0.9954108595848083,,,
1110016,360,542,3076,305.65,245.84461509000002,0.0020641168,5410,1.2528873890638352,0.0001582955621415749,0.005200502081424929,0.00013380479999999998,0.06910055130720139,0.004590892232954502,0.09150390625,0.0892032,0.993578314781189,,,
1112064,361,543,3079,297.13,237.36658840999996,0.0021008034,5420,1.2534677416086197,-0.0004299537300539669,0.004272997230873443,0.00013349760000000001,0.06905543804168701,-0.002725401194766164,0.124951171875,0.08899840000000002,0.9951980113983154,,,
1114112,361,544,3082,306.72,247.97901402,0.0013226899,5430,1.254560762643814,0.000910166984249372,0.0068518610642058775,0.0001331904,0.06894763559103012,0.0015904647298157215,0.0435546875,0.08879360000000001,0.9789336919784546,,,
1116160,361,545,3086,299.98,238.24673466000002,0.00055725547,5440,1.2555310338735581,0.0007087368954671547,0.0002782999737519276,0.0001328832,0.06890497356653214,0.006455989088863134,0.085009765625,0.08858880000000001,0.9950292706489563,,,
1118208,361,546,3090,299.98,239.10170652999997,0.0017512094,5450,1.2552144974470139,-0.0008458091353531927,0.00859434757148847,0.00013257599999999997,0.06906230747699738,0.002022653352469206,0.073876953125,0.088384,0.9890780448913574,,,
1120000,,,,,,0.0006193988,5460,1.256363645195961,0.0008635815116576851,0.002289730104530463,0.00013226879999999998,0.06866789609193802,0.005142956506460905,0.04599609375,0.0881792,0.9486810564994812,302.05330530000003,327.6,
1120256,360,547,3103,310.45,248.46590480999998,,,,,,,,,,,,,,1.8928397756379027
1122304,361,548,3107,313.57,249.26176332000006,0.0015307019,5470,1.2579760193824767,-0.00018570135871414094,0.0013031177535594908,0.0001319616,0.06895424425601959,0.003282527904957533,0.074658203125,0.08797440000000001,0.9937258958816528,,,
1124352,361,549,3111,331.35,268.62835608,0.001358369,5480,1.2535001039505005,-0.0012936825776705518,0.0042007857176940885,0.00013165439999999998,0.06920694559812546,-0.0006610662676393986,0.0654296875,0.0877696,0.9939428567886353,,,
1126400,361,550,3115,348.33,287.08285993000004,0.0010531177,5490,1.253194859623909,-0.00099735404655803,0.00014439446447340744,0.0001313472,0.06897936761379242,0.006142765283584595,0.062158203125,0.0875648,0.9976222515106201,,,
1128448,361,551,3119,358.02,296.89569628000004,0.0014255196,5500,1.2569248497486114,-0.0006153130671009421,0.0052805830375291405,0.00013103999999999997,0.06870421767234802,-0.0011719095055013895,0.061376953125,0.08736,0.978524923324585,,,
1130496,361,552,3123,374.93,313.43590842,0.0007400084,5510,1.2627539217472077,-0.0014902737399097531,0.0005428249532542396,0.0001307328,0.06811368465423584,-0.008863094262778759,0.03525390625,0.08715520000000002,0.9752539992332458,,,
1132544,362,553,3127,374.93,312.62325825999994,0.0018680916,5520,1.2691911309957504,-0.002171772520523518,0.00501777256722562,0.0001304256,0.0679558590054512,-0.005682666320353746,0.093896484375,0.08695040000000001,0.9827175140380859,,,
1134592,362,554,3131,386.22,321.05549489000003,0.0010050688,5530,1.2726944237947464,0.0005537764402106405,0.00047140294004748283,0.00013011839999999998,0.06758009642362595,-0.0031628012657165527,0.108740234375,0.0867456,0.18009424209594727,,,
1136640,362,555,3135,388.06,321.54636686,0.0039826725,5540,1.2758111387491227,-0.0017099466669606045,0.0033670923170575407,0.00012981119999999998,0.06757886707782745,-0.005701450165361166,0.065234375,0.0865408,0.9876348972320557,,,
1138688,362,556,3138,380.27,313.32134943,0.0009973582,5550,1.2734245926141738,-0.00021554515697062016,0.003878135581908282,0.00012950399999999999,0.06791684031486511,-0.00518534891307354,0.067578125,0.086336,0.9856750965118408,,,
1140000,,,,,,0.0015517568,5560,1.2695221930742264,-0.0005224927648669109,0.0036781341972528026,0.0001291968,0.06799843907356262,0.0038530519232153893,0.06650390625,0.08613120000000002,0.9933683276176453,497.84156229999996,515.3,
1140736,361,557,3155,392.18,323.70234636,,,,,,,,,,,,,,1.8928397756379027
1142784,361,558,3159,394.08,323.08358685999997,0.0014987573,5570,1.2687499940395355,-0.0013149481179425492,0.013473985323798843,0.0001288896,0.06806428730487823,-0.004156870301812887,0.055419921875,0.08592640000000001,0.9726788401603699,,,
1144832,361,559,3163,401.76,332.15042972,0.0018115559,5580,1.2666160017251968,-0.0032004622800741343,0.0009770367407327285,0.0001285824,0.06832242757081985,-0.003999869804829359,0.101611328125,0.08572160000000001,0.9975861310958862,,,
1146880,362,560,3166,401.76,332.15042972,0.0020528384,5590,1.2620277851819992,-0.0008913785044569522,0.0183168986113742,0.00012827519999999997,0.06867598742246628,0.001959964632987976,0.11103515625,0.0855168,0.9761361479759216,,,
1148928,362,561,3170,417.41,350.92875925,0.0017788947,5600,1.2598048269748687,-0.0015142941498197614,7.644568206615077e-05,0.000127968,0.0686052218079567,0.002350455615669489,0.178515625,0.08531200000000001,-0.3481254577636719,,,
1150976,362,562,3174,427.14,360.72341772,0.0017003994,5610,1.2578221797943114,-0.0007185875139839482,0.00845542394235963,0.0001276608,0.06901045888662338,0.00016015092842280865,0.083544921875,0.08510720000000001,0.9833966493606567,,,
1153024,362,563,3178,436.83,370.82295625,0.0011050629,5620,1.2546664774417877,-0.0009041266821441241,0.003186545408971142,0.00012735359999999999,0.06890606135129929,0.006003908347338438,0.075439453125,0.0849024,0.9872781038284302,,,
1155072,362,564,3182,438.07,371.08072436,0.0015539418,5630,1.2569661825895309,-0.0007458787222276442,0.0005180718094379699,0.0001270464,0.06882521510124207,-0.009852255694568157,0.08310546875,0.0846976,0.9983680844306946,,,
1157120,363,565,3186,413.79,344.21128264999993,0.0011250558,5640,1.2550687730312347,-0.0015954088885337114,0.005294449237408116,0.00012673919999999997,0.06915286183357239,8.656783029437065e-05,0.07099609375,0.08449279999999999,0.9915421009063721,,,
1159168,363,566,3190,387.43,316.68857628,0.0018197305,5650,1.2516878426074982,-0.0009688191435998306,0.007376129500335083,0.000126432,0.06922509521245956,0.002521091140806675,0.11796875,0.08428800000000002,0.9916354417800903,,,
1160000,,,,,,0.0018323056,5660,1.2509941786527634,-0.0008313898433698341,0.017302043049130588,0.0001261248,0.06928528100252151,0.0033656489104032516,0.0953125,0.08408320000000001,0.9774943590164185,497.1321869,519.6,
1161216,361,567,3208,396.4,326.22298306,,,,,,,,,,,,,,1.8928397756379027
1163264,362,568,3212,415.47,344.78649684000004,0.0014306151,5670,1.2501431107521057,-0.0007315844093682244,9.468533578456117e-05,0.00012581759999999998,0.06932798027992249,-0.0009408043115399778,0.104296875,0.0838784,0.9980211853981018,,,
1165312,362,569,3216,415.47,344.78649684000004,0.0007796765,5680,1.2510634303092956,-0.0004942253057379275,0.015090680681169033,0.00012551039999999998,0.06914161890745163,0.005939160473644733,0.0560546875,0.0836736,0.9800379276275635,,,
1167360,362,570,3219,386.4,316.25069629999996,0.002988181,5690,1.251790276169777,-0.0004355497076176107,9.338264737834833e-06,0.00012520320000000001,0.0692787915468216,-0.002457650611177087,0.16279296875,0.08346880000000001,0.5078927278518677,,,
1169408,362,571,3223,349.87,279.91459452000004,0.0009734561,5700,1.2491159290075302,0.0008781776909017935,0.013666857409407384,0.000124896,0.06945621967315674,0.0019312524236738682,0.12470703125,0.083264,0.9726104140281677,,,
1171456,362,572,3227,369.84,298.2346097,0.0013239759,5710,1.2479934811592102,0.0002877253748010844,0.016312707390170544,0.0001245888,0.06947668641805649,0.005724189803004265,0.057177734375,0.0830592,0.9744382500648499,,,
1173504,363,573,3230,369.84,298.2346097,0.002527989,5720,1.2489554911851883,0.00027183737547602503,0.011493977828649804,0.00012428159999999997,0.06930814683437347,0.01298951543867588,0.07333984375,0.0828544,0.9785647988319397,,,
1175552,363,574,3234,373.77,304.5174358,0.0008892731,5730,1.2529687523841857,-0.0014217180825653486,0.0037799080775585024,0.00012397439999999998,0.06888948380947113,-0.004669351037591696,0.025927734375,0.08264959999999999,0.7622846364974976,,,
1177600,363,575,3238,364.17,294.64743823,0.0010914893,5740,1.255390202999115,-0.0001394469421938993,0.020669429935514926,0.0001236672,0.06905606389045715,0.012623168528079987,0.094970703125,0.08244480000000001,0.9570159912109375,,,
1179648,363,576,3242,361.97,295.5582131499999,0.00095544243,5750,1.2511035174131393,-0.0008264124247943982,0.009203721329686231,0.00012335999999999998,0.06944003701210022,-0.005432811100035906,0.050732421875,0.08224000000000001,0.9648210406303406,,,
1180000,,,,,,0.0012016441,5760,1.2459329217672348,-0.0005874719383427874,0.01708507726434618,0.0001230528,0.06979525834321976,0.011827968992292881,0.07138671875,0.0820352,0.9723510146141052,103.07983570000002,127.1,
1181696,363,577,3249,344.34,275.37457007000006,,,,,,,,,,,,,,1.8928397756379027
1183744,363,578,3253,335.69,265.2325078,0.0010929655,5770,1.241990327835083,-0.0002995753020513803,0.00913235757907387,0.00012274559999999997,0.06998749822378159,0.0031566470861434937,0.06796875,0.0818304,0.9841373562812805,,,
1185792,364,579,3256,325.72,255.03756554000003,0.0013272727,5780,1.2416629254817964,0.0001910115053760819,0.00406657163402997,0.0001224384,0.0698351189494133,-0.0007030157139524817,0.05224609375,0.08162560000000002,0.9802428483963013,,,
1187840,364,580,3260,322.02,255.25445681000002,0.0017920599,5790,1.2428470700979233,-0.0006915062389452941,0.004530650188098661,0.0001221312,0.0698314905166626,0.00215874332934618,0.0634765625,0.08142080000000002,0.9916886687278748,,,
1189888,364,581,3264,318.84,254.35078642,0.0007421373,5800,1.2407462418079376,0.0005948945981799625,0.004546770217712037,0.00012182399999999998,0.0701366513967514,-0.003018337767571211,0.09091796875,0.08121600000000001,0.9915353655815125,,,
1191936,364,582,3268,304.57,244.37463951000007,0.0014300335,5810,1.2358450442552567,0.0006687830580631271,0.01389096860657446,0.00012151679999999998,0.0704684779047966,0.012268396094441414,0.066455078125,0.0810112,0.9777560830116272,,,
1193984,364,583,3273,303.4,243.32085127000002,0.0010347969,5820,1.2329072415828706,-0.0018378762528300286,0.004121395263064187,0.00012120959999999999,0.0705483928322792,0.0014989729970693588,0.069091796875,0.0808064,0.992965817451477,,,
1196032,364,584,3277,293.7,235.78532453,0.000551222,5830,1.2338294446468354,-0.0006276383763179183,0.0015605366324962233,0.00012090239999999999,0.07030514627695084,0.004544032271951437,0.08154296875,0.08060160000000001,0.9662439227104187,,,
1198080,365,585,3281,243.51,189.62789553999994,0.0014645471,5840,1.2357346773147584,-0.0005222575913649052,0.005099703100859188,0.0001205952,0.0704013928771019,-0.0038734397385269403,0.060205078125,0.0803968,0.9890164136886597,,,
1200000,,,,,,0.0014225286,5850,1.2331090897321701,0.00032286038622260095,0.012815094899269752,0.000120288,0.07062768191099167,2.786586992442608e-05,0.09150390625,0.080192,0.9877957701683044,300.61973129999996,325.9,
1200128,364,586,3294,244.63,190.25292969999998,,,,,,,,,,,,,,1.8928397756379027
1202176,364,587,3298,245.33,191.30167360999997,0.00107451,5860,1.2325099766254426,-0.0006486137775937095,0.009182265037088655,0.00011998079999999997,0.07046600431203842,-0.0019768206402659416,0.0697265625,0.0799872,0.9819077253341675,,,
1204224,364,588,3302,231.15,181.23387458000002,0.000974244,5870,1.2340838044881821,0.0001971416946616955,0.005062244544387795,0.0001196736,0.07048484683036804,0.002994295209646225,0.069287109375,0.07978240000000002,0.9862460494041443,,,
1206272,364,589,3306,220.45,171.95822704999998,0.0008586107,5880,1.2336518436670303,-0.0019418996656895616,0.004700126589159481,0.00011936639999999998,0.07043859362602234,-0.004287367686629295,0.091455078125,0.07957760000000001,0.9940721988677979,,,
1208320,365,590,3309,224.8,172.92026542,0.0015853291,5890,1.2321434587240219,-0.002199566684430465,0.001643704874732066,0.00011905919999999999,0.0707843005657196,0.0004711639485321939,0.06455078125,0.07937280000000001,0.9978867769241333,,,
1210368,365,591,3313,219.01,164.06034029000003,0.0022876041,5900,1.2295326858758926,-0.0010604585651890375,0.021883673127740623,0.00011875199999999999,0.07070386409759521,0.0010822154581546783,0.129345703125,0.079168,0.9796121120452881,,,
1212416,365,592,3316,227.21,173.02999664000004,0.0011579004,5910,1.2299254208803176,0.0004592432640492916,0.002357062495138962,0.00011844479999999997,0.07076480984687805,0.011862336657941341,0.078955078125,0.0789632,0.9933487176895142,,,
1214464,365,593,3320,229.62,173.90021600999998,0.0006217913,5920,1.2305374175310135,-0.0006846481643151492,0.0031752720788063016,0.0001181376,0.07055407762527466,-0.001997801475226879,0.03857421875,0.0787584,0.9897929430007935,,,
1216512,366,594,3323,238.38,182.82894757999998,0.0011223665,5930,1.2337209373712539,-0.0001908770325826481,0.010464547335868702,0.0001178304,0.07039229571819305,-0.001349081750959158,0.083154296875,0.0785536,0.9830031394958496,,,
1218560,366,595,3327,257.2,201.62000408,0.00021116954,5940,1.2373899966478348,0.0004027070302981883,0.0013460253590892534,0.00011752319999999998,0.07003023475408554,0.001164235989563167,0.062158203125,0.0783488,0.983505368232727,,,
1220000,,,,,,0.00074845273,5950,1.2396132528781891,-0.0010154535149922595,0.0006840790919341089,0.00011721599999999998,0.07014212012290955,-0.005574704613536596,0.054150390625,0.07814399999999999,0.992157518863678,399.24461170000006,418.3,
1220608,365,596,3342,259.54,201.83567508,,,,,,,,,,,,,,1.8928397756379027
1222656,365,597,3346,258.23,201.83340871000004,0.0010204194,5960,1.2394327461719512,-0.00020231557136867194,0.004335400098352693,0.00011690880000000001,0.06996390968561172,0.008521145209670067,0.064501953125,0.07793920000000001,0.98805171251297,,,
1224704,365,598,3350,277.18,219.37882952000004,0.00112102,5970,1.241463053226471,-0.004308504218352027,0.0028708745550829915,0.00011660159999999999,0.06983022391796112,-0.007828555069863796,0.05205078125,0.07773440000000001,0.9792230725288391,,,
1226752,365,599,3354,293.05,237.55253476000004,0.00086991646,5980,1.2443419516086578,0.00047773448604857547,0.0005827865112223663,0.0001162944,0.06957215070724487,0.005206343252211809,0.050146484375,0.0775296,0.987052321434021,,,
1228800,365,600,3358,302.75,247.47198664000004,0.00036079128,5990,1.2488752633333207,-0.0013709120772546156,0.0076942416984820735,0.00011598719999999997,0.06920181214809418,-0.00014263950288295746,0.050244140625,0.0773248,0.9759495258331299,,,
1230848,366,601,3362,322.15,266.09331823,0.0007766938,6000,1.2552748054265976,-0.0004841444388148375,0.001494736761742388,0.00011568,0.06868785619735718,-0.00611781096085906,0.050732421875,0.07712000000000002,0.9753364324569702,,,
1232896,366,602,3366,340.81,284.01020453999996,0.0013722674,6010,1.2617853701114654,0.0007684534473810345,0.0009556594497553306,0.00011537280000000001,0.0683971717953682,0.0005532713839784265,0.077685546875,0.07691520000000002,0.9863242506980896,,,
1234944,366,603,3370,339.18,281.77718957,0.0012182518,6020,1.2641208976507188,0.0006149197477498091,0.006944729672977701,0.00011506559999999998,0.0683479905128479,0.006938267964869738,0.0603515625,0.07671040000000001,0.9708198308944702,,,
1236992,366,604,3373,339.31,280.93162801,0.0013538824,6030,1.2640713989734649,0.0011559470847714692,0.023002902744337916,0.00011475839999999999,0.06836523115634918,0.01432875171303749,0.1068359375,0.0765056,0.9490441679954529,,,
1239040,366,605,3377,352.82,291.89909931,0.0006642202,6040,1.2633147358894348,-0.00023669454094488174,0.005082512974331621,0.00011445119999999997,0.06846203655004501,-0.000617180485278368,0.054052734375,0.0763008,0.9823474884033203,,,
1240000,,,,,,0.0013352949,6050,1.263352271914482,0.0005087371217086911,0.008191578270634636,0.000114144,0.06834137439727783,0.004078067373484373,0.10654296875,0.07609600000000001,0.989102840423584,401.54368780000004,418.9,
1241088,365,606,3391,355.86,292.93107288000004,,,,,,,,,,,,,,1.8928397756379027
1243136,366,607,3395,344.42,282.14434995,0.0012780556,6060,1.264676386117935,0.0010926982155069708,0.013983123295474797,0.0001138368,0.06829910725355148,0.007071560248732567,0.087890625,0.0758912,0.9813613891601562,,,
1245184,366,608,3398,359.44,292.20537628,0.001799631,6070,1.2655949413776397,-0.0003804739360930398,0.0022648550278972835,0.00011352959999999998,0.06819693744182587,0.0018204919761046767,0.08896484375,0.0756864,0.99665766954422,,,
1247232,366,609,3402,367.97,301.704287,0.0015932049,6080,1.2650974363088607,-0.0015009082853794098,0.016672480688430368,0.00011322239999999998,0.06843225657939911,0.004641013219952583,0.0859375,0.0754816,0.9819009900093079,,,
1249280,366,610,3406,377.46,310.01638117999994,0.0011190335,6090,1.261553990840912,-0.0001867169761680998,0.003393256686103996,0.00011291520000000001,0.06861749291419983,0.00672767823562026,0.03447265625,0.07527680000000002,0.9904302358627319,,,
1251328,366,611,3411,388.33,320.09425903,0.0010446328,6100,1.2583798557519912,0.0007325941522140055,0.00693779943685513,0.00011260799999999999,0.06886066496372223,0.006831343751400709,0.0736328125,0.07507200000000001,0.985088050365448,,,
1253376,367,612,3415,377.41,310.01230358,0.0012352637,6110,1.2550353765487672,0.0004087336448719725,0.0002796716396460397,0.0001123008,0.06910514831542969,-0.004080716986209154,0.0484375,0.0748672,0.9966431260108948,,,
1255424,367,613,3418,359.01,292.84621502,0.0013178936,6120,1.253646433353424,-0.0016164941363967956,0.0008492381206451682,0.00011199359999999997,0.06900960206985474,-0.004077297635376453,0.087548828125,0.07466239999999999,0.9981976747512817,,,
1257472,367,614,3422,334.29,265.27852867,0.0006281877,6130,1.2570174634456635,0.0008930846932344138,0.008155509404605254,0.00011168639999999997,0.06872730702161789,0.002873843302950263,0.069189453125,0.07445759999999998,0.9886922240257263,,,
1259520,367,615,3426,334.29,265.3777842,0.00090179,6140,1.25948768556118,-0.0004897047401755117,0.005241707313689403,0.0001113792,0.06863746792078018,-0.0027313947211951017,0.08017578125,0.07425280000000001,0.9908287525177002,,,
1260000,,,,,,0.00085410045,6150,1.2626068532466888,0.0006050137599231675,0.002200961026028381,0.00011107199999999998,0.06823556125164032,0.002026473404839635,0.073583984375,0.074048,0.961300790309906,202.1302281,234.3,
1261568,367,616,3437,355.02,283.39468913,,,,,,,,,,,,,,1.8928397756379027
1263616,367,617,3441,301.27,227.81985370000007,0.0012266412,6160,1.2676891356706619,-0.00043387267214711756,0.0031479651777772235,0.00011076479999999999,0.06800632923841476,-0.0030010617338120937,0.04384765625,0.0738432,0.992513120174408,,,
1265664,367,618,3444,311.62,236.99806538,0.0014347155,6170,1.2693896919488907,-0.0008442602629656903,0.012310680036898702,0.00011045759999999999,0.06800727546215057,0.0019958755001425743,0.0994140625,0.07363839999999999,0.9837271571159363,,,
1267712,367,619,3448,321.3,247.81836203999998,0.0006809938,6180,1.2691598504781723,-0.001191516249673441,0.005100559150741901,0.0001101504,0.06799913197755814,0.003364702221006155,0.044970703125,0.07343360000000002,0.9831572771072388,,,
1269760,367,620,3452,320.75,248.65064131999995,0.0006654867,6190,1.2713609695434571,-0.0003493126161629334,0.002041649913371657,0.0001098432,0.06771649420261383,0.00499084684997797,0.02841796875,0.07322880000000001,0.9455899000167847,,,
1271808,367,621,3456,319.16,248.07923349000004,0.00081978424,6200,1.2729453951120377,-0.0003674737574328901,0.008904777487623505,0.000109536,0.06782256811857224,-0.00025450391694903374,0.053125,0.073024,0.9807668924331665,,,
1273856,368,622,3460,336.09,265.63426964,0.0011822623,6210,1.2722165942192079,5.6050950661301615e-06,0.003296875501109753,0.00010922879999999998,0.06777643412351608,-0.0011133045190945268,0.09775390625,0.0728192,0.9925099611282349,,,
1275904,368,623,3464,351.3,283.51507088,0.00040930277,6220,1.2747564882040023,-0.0005229144939221442,0.0029659364008693956,0.00010892159999999998,0.06748378276824951,-0.002137750154361129,0.045068359375,0.0726144,0.9790205955505371,,,
1277952,368,624,3467,351.04,282.62507536,0.0017414778,6230,1.2761130183935165,0.00026438983622938393,0.0009043564481544308,0.00010861439999999999,0.06760174036026001,-0.007760785985738039,0.081640625,0.07240960000000002,0.9841089248657227,,,
1280000,,,,,,0.0007019214,6240,1.2731411010026932,0.001109911355888471,0.009765713886008599,0.00010830719999999999,0.06787554919719696,0.005357479676604271,0.09072265625,0.07220480000000001,0.9848887324333191,301.30189609999996,327.2,
1280000,367,625,3480,349.33,283.41295244,,,,,,,,,,,,,,1.8928397756379027
1282048,367,626,3484,347.01,281.82314514,0.0009914527,6250,1.2701023131608964,5.802611703984439e-05,0.0021757899718068074,0.000108,0.06801935285329819,0.003825450548902154,0.067529296875,0.07200000000000001,0.9934642314910889,,,
1284096,368,627,3488,354.85,292.11566595,0.0014930348,6260,1.2703753650188445,-0.00021079835714772345,0.0033922999995411375,0.00010769279999999997,0.06783074885606766,0.0009893965907394886,0.131298828125,0.0717952,0.9871529340744019,,,
1286144,368,628,3492,344.44,281.82524182000003,0.00071123487,6270,1.2726553410291672,-0.00015435213572345674,0.00389545779034961,0.0001073856,0.06770499795675278,0.004473716951906681,0.074560546875,0.07159040000000003,0.9893034100532532,,,
1288192,368,629,3496,354.14,290.85730304000003,0.0007794724,6280,1.2729293555021286,-0.001339787473261822,0.013357991175143979,0.00010707840000000001,0.06781081110239029,0.002491520717740059,0.06376953125,0.07138560000000002,0.9468473792076111,,,
1290240,368,630,3499,363.61,299.57122417,0.00075866154,6290,1.2737433165311813,0.0012824589415686206,0.0016126155493111582,0.00010677119999999998,0.06757959723472595,0.004892668221145868,0.059130859375,0.07118080000000002,0.9626617431640625,,,
1292288,368,631,3503,362.5,297.52317638,0.0025146748,6300,1.2755023539066315,-0.0005704871553461998,0.003970415292133112,0.00010646399999999999,0.06764070689678192,-0.000873820623382926,0.06181640625,0.07097600000000001,0.9858340620994568,,,
1294336,369,632,3506,345.59,279.77477156000003,0.0009357531,6310,1.2725071787834168,-0.001847161870682612,0.027258287731092422,0.00010615679999999997,0.06794831156730652,0.0007832781411707401,0.066943359375,0.0707712,0.9625658988952637,,,
1296384,369,633,3510,334.47,270.83633163999997,0.00058649044,6320,1.269542995095253,-0.002534626331180334,0.016983597981743516,0.0001058496,0.06796824187040329,0.004272140096873045,0.081884765625,0.0705664,0.9695151448249817,,,
1298432,369,634,3513,352.14,289.07341508,0.00085148565,6330,1.2687844812870026,-0.0020729575568111613,0.009305024778586812,0.0001055424,0.06814887374639511,-0.002029180759564042,0.070458984375,0.0703616,0.9764971137046814,,,
1300000,,,,,,0.00021594684,6340,1.2677402466535568,-0.0003799092228291556,0.0002370184141000209,0.00010523519999999998,0.0679989904165268,-0.000968907552305609,0.109765625,0.07015679999999999,0.9959064722061157,495.19047549999993,520.2,
1300480,368,635,3530,370.14,307.79117965000006,,,,,,,,,,,,,,1.8928397756379027
1302528,368,636,3534,342.37,279.94581648,0.00080088084,6350,1.2711641848087312,-0.0008980404716567136,0.003830081886553671,0.00010492799999999998,0.06777326762676239,-0.003840339370071888,0.0873046875,0.06995199999999999,0.9783930778503418,,,
1304576,368,637,3538,343.01,280.15398095999996,0.0014380591,6360,1.2716556787490845,-0.0014021630471688696,0.008275499701267109,0.00010462080000000001,0.06794251501560211,8.732546120882034e-05,0.138330078125,0.06974720000000001,0.9870827198028564,,,
1306624,368,638,3542,351.87,288.90460621000005,0.0007916272,6370,1.2687232553958894,-0.00019886567315552384,0.0023075344775861594,0.00010431359999999999,0.06817086040973663,0.007222272455692291,0.07001953125,0.0695424,0.9885880947113037,,,
1308672,369,639,3545,342.8,280.96363625,0.0007181625,6380,1.2690091192722321,-0.0010002737952163443,0.002930062990344595,0.0001040064,0.0677809789776802,-0.0003822385333478451,0.05751953125,0.0693376,0.990421712398529,,,
1310720,369,640,3549,343.31,281.02934425,0.0014517829,6390,1.2725914508104323,-0.0011710477032465861,0.0032715770234062803,0.00010369919999999997,0.06782460957765579,-0.007524473592638969,0.07841796875,0.0691328,0.9858319759368896,,,
1312768,369,641,3553,353.01,290.97433642,0.0011299488,6400,1.2725695341825485,-0.0005329784995410592,0.009765403688652441,0.00010339199999999998,0.06769584864377975,0.0007544406689703465,0.094482421875,0.06892799999999999,0.9727044701576233,,,
1314816,369,642,3557,370.8,308.44147284999997,0.0005858557,6410,1.2742709159851073,0.0007606733706779778,0.0032529854855965824,0.0001030848,0.06764467060565948,0.002651810646057129,0.07265625,0.06872320000000001,0.9774358868598938,,,
1316864,369,643,3561,370.8,308.44147284999997,0.0012566056,6420,1.2776486933231355,-0.0020119755092309786,0.0042302623463911,0.00010277759999999998,0.067203089594841,-0.0018279599025845528,0.0755859375,0.06851840000000001,0.9810554385185242,,,
1318912,369,644,3565,397.56,334.1531582899999,0.0010320651,6430,1.2817352175712586,-0.0020427525945706294,6.878896514308507e-05,0.00010247039999999999,0.06721805781126022,-0.0014607524499297142,0.1046875,0.0683136,0.7411128282546997,,,
1320000,,,,,,0.00068438565,6440,1.2807566970586777,0.00037351993087213485,0.00437134341627825,0.00010216319999999999,0.0672215148806572,0.0029520567040890455,0.083544921875,0.0681088,0.9883109331130981,205.36597780000002,244.5,
1320960,369,645,3576,398.7,334.37689915000004,,,,,,,,,,,,,,1.8928397756379027
1323008,369,646,3581,389.41,324.99227220999995,0.00093209243,6450,1.2797337561845779,-0.0003851214423775673,0.017466192913707344,0.000101856,0.06740228831768036,0.004615092650055885,0.072998046875,0.06790400000000002,0.9564866423606873,,,
1325056,369,647,3585,354.0,288.37271534,0.0008821903,6460,1.278347671031952,0.00023141144774854183,0.014894404940423555,0.0001015488,0.0673680379986763,0.0012896819971501827,0.066943359375,0.06769920000000001,0.966914176940918,,,
1327104,369,648,3589,354.59,289.35287837,0.0013348197,6470,1.2800898194313048,-0.00016352773236576467,0.01884894761024043,0.00010124159999999998,0.06714905053377151,0.00645034946501255,0.0935546875,0.06749440000000001,0.9785254597663879,,,
